"product_class_id","product_id","brand_name","product_name","SKU","SRP","gross_weight","net_weight","recyclable_package","low_fat","units_per_case","cases_per_pallet","shelf_width","shelf_height","shelf_depth"
110,1361,"Carrington","Carrington Lemon Popsicles",26702582240,1.8100,11.5,9.5,true,false,6,8,9.66,19.1,13.6
78,1362,"Hilltop","Hilltop Silky Smooth Hair Conditioner",87351329922,1.4900,13.1,10.1,false,false,9,10,10.2,9.54,5.04
39,1363,"Hilltop","Hilltop Tartar Control Toothpaste",49262599349,2.6600,8.5,6.5,false,false,6,13,8.23,11.4,21.4
39,1364,"Hilltop","Hilltop Whitening Toothpast",24268284440,1.6000,19.8,17.7,true,false,29,13,17.1,7.88,12.7
39,1365,"Hilltop","Hilltop Toothpaste",45417320132,0.5300,6.18,4.17,true,false,24,12,8.59,9.15,12.0
39,1366,"Hilltop","Hilltop Deodorant",79660771489,2.7600,17.2,15.2,false,false,30,10,21.6,21.0,13.6
79,1367,"Hilltop","Hilltop Conditioning Shampoo",70047573447,3.5700,16.3,13.2,false,false,19,10,15.8,5.39,8.92
79,1368,"Hilltop","Hilltop Extra Moisture Shampoo",73528791069,3.5500,18.6,16.6,true,false,14,9,7.35,6.66,8.21
88,1369,"Hilltop","Hilltop Angled Toothbrush",99251229166,3.3800,13.7,10.6,true,false,20,7,20.3,18.5,9.77
79,1370,"Hilltop","Hilltop Apricot Shampoo",71970213055,2.3800,16.0,13.0,true,false,16,6,11.8,19.7,9.06
70,1371,"Hilltop","Hilltop Childrens Aspirin",78147458434,2.4700,6.4,4.4,true,false,33,12,15.4,8.09,16.9
70,1372,"Hilltop","Hilltop Buffered Aspirin",86202078461,2.4900,6.49,4.48,true,false,10,13,13.7,8.08,21.9
71,1373,"Hilltop","Hilltop 200 MG Ibuprofen",74302179217,3.6000,8.77,7.77,true,false,5,12,5.21,9.35,21.2
72,1374,"Hilltop","Hilltop 200 MG Acetominifen",51594565510,2.8900,18.9,17.8,true,false,23,9,14.1,5.6,13.0
73,1375,"Hilltop","Hilltop HCL Nasal Spray",75030302405,2.1300,21.1,19.1,true,false,25,11,5.63,6.87,12.3
73,1376,"Hilltop","Hilltop Dishwasher Detergent",45462585091,1.6800,21.5,18.5,true,false,22,14,8.96,16.9,12.2
75,1377,"Hilltop","Hilltop Multi-Symptom Cold Remedy",38136088252,2.8300,10.6,8.6,true,false,4,10,12.6,5.03,20.6
75,1378,"Hilltop","Hilltop Childrens Cold Remedy",43904007077,0.7300,12.9,9.89,true,false,6,13,4.06,6.3,19.9
74,1379,"Hilltop","Hilltop Laundry Detergent",95815276503,1.9200,9.26,8.26,false,false,15,11,22.5,5.76,6.52
74,1380,"Hilltop","Hilltop Mint Mouthwash",35438118577,3.6200,19.3,16.2,false,false,32,7,11.5,22.0,18.3
80,1381,"Sunset","Sunset 60 Watt Lightbulb",56587154269,2.1700,21.6,20.6,false,false,34,9,22.9,3.28,17.6
56,1382,"Sunset","Sunset Plastic Forks",90830605626,1.1300,21.7,19.7,true,false,5,8,21.3,3.27,22.6
56,1383,"Sunset","Sunset Plastic Spoons",81217407584,2.5900,19.0,17.0,false,false,7,10,7.48,16.4,18.5
56,1384,"Sunset","Sunset Plastic Knives",84698625206,2.5700,13.1,11.1,false,false,24,7,16.4,12.6,10.3
101,1385,"Sunset","Sunset C-Size Batteries",20421063303,2.4000,14.5,12.5,true,false,29,14,14.7,12.8,14.8
80,1386,"Sunset","Sunset 100 Watt Lightbulb",83140047192,1.6400,16.7,13.7,true,false,31,7,6.17,14.1,14.1
101,1387,"Sunset","Sunset AAA-Size Batteries",12002381682,3.4900,10.9,8.89,true,false,14,13,15.1,10.3,5.96
55,1388,"Sunset","Sunset Paper Plates",20057001709,1.7500,13.2,11.1,true,false,9,11,6.59,11.6,5.24
55,1389,"Sunset","Sunset Paper Cups",63037931323,2.6300,13.6,11.6,true,false,12,9,9.92,21.6,5.11
80,1390,"Sunset","Sunset 75 Watt Lightbulb",40330317616,1.9100,18.7,16.7,true,false,30,5,13.5,9.77,13.5
22,1391,"Sunset","Sunset Toilet Bowl Cleaner",63766054511,1.1600,20.9,19.8,true,false,26,13,5.02,11.0,12.8
22,1392,"Sunset","Sunset Counter Cleaner",10296207070,0.8300,21.0,18.0,false,false,2,6,3.36,11.0,17.8
22,1393,"Sunset","Sunset Glass Cleaner",26871840357,1.8500,16.4,14.3,true,false,19,11,12.2,7.46,9.13
80,1394,"Sunset","Sunset 25 Watt Lightbulb",32639759182,2.5300,18.7,16.7,true,false,15,10,3.72,8.73,8.42
101,1395,"Sunset","Sunset AA-Size Batteries",84551028609,2.9500,17.9,14.8,true,false,10,14,17.9,13.1,3.7
101,1396,"Sunset","Sunset D-Size Batteries",59556713700,2.6500,15.1,12.1,false,false,5,13,4.14,6.25,19.5
18,1397,"Sunset","Sunset Paper Towels",45586578249,1.4300,10.2,7.19,false,false,5,7,17.1,18.1,21.1
18,1398,"Sunset","Sunset Soft Napkins",79830029606,3.1500,9.38,8.38,true,false,35,11,11.4,22.4,16.4
18,1399,"Sunset","Sunset Scented Tissue",70216831564,1.7800,11.6,10.6,true,false,31,10,22.8,3.76,15.6
18,1400,"Sunset","Sunset Toilet Paper",49795919060,0.8600,8.0,7.0,false,false,29,13,15.8,15.8,16.7
18,1401,"Sunset","Sunset Tissues",99420487284,1.5900,10.2,8.19,false,false,31,7,7.32,17.0,16.0
18,1402,"Sunset","Sunset Scented Toilet Tissue",72139471173,2.5900,9.43,7.43,false,false,20,7,21.5,21.4,11.2
20,1403,"Sunset","Sunset Room Freshener",67099675536,2.4400,15.7,13.6,true,false,11,6,14.2,15.2,4.29
40,1404,"Sunset","Sunset Frying Pan",99056425690,2.7100,18.0,15.0,false,false,12,8,5.75,16.5,3.58
87,1405,"Sunset","Sunset Copper Cleaner",63254396319,0.8900,17.2,14.2,false,false,1,8,20.0,20.8,18.8
47,1406,"Sunset","Sunset Bees Wax Candles",29329741597,0.5600,12.2,9.19,true,false,36,12,13.0,12.7,20.4
87,1407,"Sunset","Sunset Silver Cleaner",52765478491,0.6300,14.5,13.5,true,false,3,5,4.5,14.0,19.7
86,1408,"Sunset","Sunset Copper Pot Scrubber",89295631051,2.6500,9.92,7.92,false,false,29,5,18.9,17.8,16.5
85,1409,"Sunset","Sunset Economy Toilet Brush",15871264338,0.5300,7.18,6.17,false,false,25,13,5.1,11.0,12.4
41,1410,"Sunset","Sunset Scissors",21639183163,1.7200,17.3,15.2,false,false,14,13,14.0,7.24,4.28
42,1411,"Sunset","Sunset Large Sponge",73550452589,1.9000,17.4,15.3,true,false,19,11,12.4,7.24,9.27
41,1412,"Sunset","Sunset Screw Driver",48556137681,1.8300,19.6,17.6,true,false,15,10,3.85,8.51,8.56
65,1413,"Gerolli","Gerolli Extra Lean Hamburger",69705173373,3.3800,13.8,11.8,true,true,4,10,12.8,4.76,20.4
65,1414,"Gerolli","Gerolli Seasoned Hamburger",13948624730,1.3400,19.5,17.5,true,false,26,9,3.79,17.6,8.0
104,1415,"Gauss","Gauss Monthly Sports Magazine",83909401297,3.8000,13.7,10.6,true,false,12,11,19.2,8.72,11.5
108,1416,"Gauss","Gauss Monthly Auto Magazine",63488488793,2.7800,16.1,15.1,true,false,14,8,9.19,18.8,10.8
107,1417,"Gauss","Gauss Monthly Computer Magazine",23113057017,3.6100,15.6,13.6,false,false,29,8,6.97,22.1,20.9
105,1418,"Gauss","Gauss Monthly Home Magazine",85832040905,1.6100,13.3,12.3,false,false,10,11,16.6,14.2,11.7
106,1419,"Gauss","Gauss Monthly Fashion Magazine",80792245268,0.8300,15.7,13.6,true,false,17,12,6.6,4.39,10.9
61,1420,"Hermanos","Hermanos Summer Squash",22748995423,1.7300,15.2,12.1,false,true,32,12,4.39,7.69,21.1
61,1421,"Hermanos","Hermanos Corn on the Cob",76946966052,2.8400,13.7,10.6,false,true,11,9,17.1,20.0,5.99
61,1422,"Hermanos","Hermanos Asparagus",78141482472,2.2300,8.02,6.02,true,false,1,12,21.1,9.96,9.65
61,1423,"Hermanos","Hermanos Sweet Peas",42555918097,2.3700,14.1,13.1,false,true,22,9,6.11,18.5,16.9
61,1424,"Hermanos","Hermanos New Potatos",79086070656,3.9100,17.2,15.2,true,false,11,13,11.8,7.88,17.9
61,1425,"Hermanos","Hermanos Beets",95661703944,2.1800,18.3,17.2,false,false,17,10,20.0,7.13,21.9
61,1426,"Hermanos","Hermanos Prepared Salad",11429622769,3.7400,13.1,12.1,false,true,21,13,4.99,11.4,10.4
61,1427,"Hermanos","Hermanos Onions",63340892195,3.2700,16.1,14.1,true,false,31,9,22.3,6.41,8.91
61,1428,"Hermanos","Hermanos Green Pepper",38346577286,3.8600,17.3,16.2,false,false,34,6,18.8,11.2,20.4
61,1429,"Hermanos","Hermanos Shitake Mushrooms",59495612978,2.4000,7.06,5.05,true,false,29,9,21.5,3.06,17.9
61,1430,"Hermanos","Hermanos Lettuce",93739064335,3.3600,18.7,15.7,true,true,33,5,12.4,11.9,6.13
61,1431,"Hermanos","Hermanos Elephant Garlic",84125866293,2.8200,9.75,7.75,true,true,4,6,11.3,17.1,8.3
61,1432,"Hermanos","Hermanos Red Pepper",52487912774,1.8000,8.22,7.22,false,false,12,8,14.5,21.7,20.6
61,1433,"Hermanos","Hermanos Garlic",12112480998,2.6300,16.2,14.2,false,true,30,6,16.9,15.9,7.54
61,1434,"Hermanos","Hermanos Potatos",74831464886,0.9300,18.3,16.2,true,true,30,11,18.0,22.9,13.7
61,1435,"Hermanos","Hermanos Cauliflower",69791669249,2.7200,17.2,16.2,false,true,28,7,14.8,20.9,18.5
61,1436,"Hermanos","Hermanos Tomatos",11748419404,0.9200,13.8,12.8,true,true,33,9,8.81,21.0,21.4
61,1437,"Hermanos","Hermanos Mushrooms",65946390032,1.7400,11.3,8.3,false,true,30,14,15.3,10.8,17.0
61,1438,"Hermanos","Hermanos Baby Onion",43238776326,1.3700,8.33,6.32,false,false,1,6,13.0,18.6,9.84
61,1439,"Hermanos","Hermanos Dried Mushrooms",90576643347,1.5000,9.99,7.98,false,false,11,6,22.4,21.2,13.7
61,1440,"Hermanos","Hermanos Fresh Lima Beans",37106795907,2.8100,10.7,8.69,false,false,9,6,16.5,20.4,20.3
61,1441,"Hermanos","Hermanos Squash",83193079829,1.3100,14.6,13.6,true,false,2,5,18.4,17.7,13.5
99,1442,"Hermanos","Hermanos Limes",88960998654,1.6400,17.2,16.2,false,false,29,12,22.3,8.15,14.6
67,1443,"Hermanos","Hermanos Firm Tofu",74774398207,2.1700,6.96,3.96,true,true,15,11,13.2,21.0,22.2
1,1444,"Hermanos","Hermanos Almonds",49780083298,1.7600,11.2,9.19,true,true,23,13,8.44,13.8,17.7
99,1445,"Hermanos","Hermanos Macintosh Apples",70929118990,0.7400,8.69,7.68,false,false,11,13,10.2,11.8,7.77
99,1446,"Hermanos","Hermanos Golden Delcious Apples",81270440220,1.2600,7.09,6.09,false,false,31,8,14.7,18.6,5.15
99,1447,"Hermanos","Hermanos Red Delcious Apples",71657242178,2.9600,16.5,14.5,false,true,27,13,22.3,11.7,21.5
99,1448,"Hermanos","Hermanos Lemons",75138459801,3.9400,6.79,4.78,false,true,23,9,4.48,22.4,6.53
99,1449,"Hermanos","Hermanos Fancy Plums",34763028025,0.8700,17.5,14.5,true,true,21,6,20.5,14.6,22.5
99,1450,"Hermanos","Hermanos Plums",62362840771,2.7700,17.4,16.3,true,false,31,6,10.0,11.5,14.4
99,1451,"Hermanos","Hermanos Peaches",81225175261,1.6200,17.1,15.1,true,true,9,10,3.29,10.7,3.83
61,1452,"Hermanos","Hermanos Broccoli",23181925415,2.8900,8.68,6.68,false,false,36,6,13.4,13.7,3.35
99,1453,"Hermanos","Hermanos Mandarin Oranges",77379896044,3.1100,17.6,16.6,true,true,18,14,18.8,10.2,9.93
1,1454,"Hermanos","Hermanos Mixed Nuts",54672282338,3.3900,17.4,15.3,true,true,11,9,10.1,16.0,11.8
1,1455,"Hermanos","Hermanos Canned Peanuts",12010149359,2.5300,16.8,15.7,true,false,30,13,7.84,8.5,21.4
61,1456,"Hermanos","Hermanos Sweet Onion",48540301918,1.8300,9.71,8.71,true,false,6,11,5.91,3.84,15.5
99,1457,"Hermanos","Hermanos Cantelope",41213805079,3.3400,21.3,19.2,false,true,16,10,6.81,7.15,21.2
99,1458,"Hermanos","Hermanos Honey Dew",77696750760,2.9000,21.6,18.6,true,true,17,11,19.0,7.44,8.08
99,1459,"Hermanos","Hermanos Fuji Apples",63510150313,1.4300,19.1,17.1,true,false,29,9,9.02,6.43,8.24
1,1460,"Hermanos","Hermanos Walnuts",14613705277,2.1300,11.1,8.1,true,false,29,14,12.8,7.34,17.5
99,1461,"Hermanos","Hermanos Oranges",59664871096,2.5600,15.0,14.0,true,true,34,12,13.6,11.2,20.6
99,1462,"Hermanos","Hermanos Tangerines",70006192326,0.7300,16.2,13.2,false,false,35,7,11.7,16.0,7.19
1,1463,"Hermanos","Hermanos Party Nuts",60392994284,1.9800,12.4,9.39,true,false,12,11,13.0,7.12,12.7
24,1464,"Amigo","Amigo Lox",63874211907,2.9600,21.4,18.3,true,false,23,6,8.91,15.7,6.85
2,1465,"Amigo","Amigo Scallops",23498780131,2.7900,7.92,6.92,false,true,9,6,3.99,14.0,15.4
45,1466,"Fort West","Fort West Low Fat Cookies",62315633893,1.8000,11.7,8.69,true,false,3,14,12.6,16.5,21.5
12,1467,"Fort West","Fort West BBQ Potato Chips",81177968382,3.8800,16.1,14.1,true,true,10,6,16.7,10.4,4.55
12,1468,"Fort West","Fort West Corn Chips",78015547394,1.2600,12.2,11.1,true,true,17,10,8.69,22.6,12.6
12,1469,"Fort West","Fort West Low Fat BBQ Chips",66115648150,2.1300,19.3,17.2,false,false,35,9,7.43,18.9,19.8
45,1470,"Fort West","Fort West Sugar Cookies",43408034443,2.4100,21.8,19.7,true,false,9,12,12.4,22.7,10.8
45,1471,"Fort West","Fort West Chocolate Chip Cookies",90745901465,1.5500,18.0,17.0,false,false,15,10,14.4,9.43,16.4
45,1472,"Fort West","Fort West Fudge Cookies",37276054024,2.2000,8.28,6.27,true,false,17,11,15.8,4.58,21.4
45,1473,"Fort West","Fort West Fudge Brownies",29949557185,2.3600,6.68,4.67,false,true,7,9,10.4,5.85,16.2
12,1474,"Fort West","Fort West Potato Chips",35717476010,2.1500,16.0,15.0,true,false,30,14,21.6,12.4,15.1
45,1475,"Fort West","Fort West Lemon Cookies",87628745436,3.5600,16.2,14.2,false,false,19,6,5.26,9.37,4.43
45,1476,"Fort West","Fort West Graham Crackers",93613129258,2.2600,8.77,7.77,false,true,22,7,18.7,12.4,13.6
82,1477,"Fort West","Fort West Cheese Crackers",24762164950,2.7000,16.3,14.2,true,true,25,12,17.2,9.92,15.6
54,1478,"Fort West","Fort West Buttered Popcorn",59005616307,2.6600,9.31,7.31,false,true,7,6,14.4,20.8,14.7
54,1479,"Fort West","Fort West No Salt Popcorn",49392418265,1.4600,18.3,16.2,true,true,24,5,19.9,6.15,16.3
54,1480,"Fort West","Fort West Low Fat Popcorn",52873635888,1.4400,21.2,19.2,false,true,32,6,18.8,16.7,12.1
83,1481,"Fort West","Fort West Salsa Dip",12498204112,1.9300,10.5,9.5,true,true,34,5,7.58,12.9,9.92
83,1482,"Fort West","Fort West Avocado Dip",51315057873,0.6000,19.9,17.8,true,false,24,5,5.64,18.2,13.8
46,1483,"Fort West","Fort West Salted Pretzels",70177392363,2.1300,11.0,10.0,true,true,20,8,3.46,10.1,6.02
83,1484,"Fort West","Fort West Cheese Dip",78232012391,0.6600,11.2,9.19,true,false,9,11,18.1,6.0,7.83
83,1485,"Fort West","Fort West Fondue Mix",55115072131,1.5000,8.76,6.76,true,false,6,10,6.77,22.7,22.9
84,1486,"Fort West","Fort West Mini Donuts",32407458424,1.7800,19.0,18.0,true,false,31,13,10.7,12.6,6.64
17,1487,"Fort West","Fort West Beef Jerky",79745325446,0.9500,13.8,12.8,true,false,6,12,5.19,4.78,7.65
84,1488,"Fort West","Fort West Chocolate Donuts",26275478005,2.3400,12.2,9.19,false,true,34,10,21.4,10.5,14.9
12,1489,"Fort West","Fort West Low Fat Chips",18948981165,1.7300,13.3,11.3,true,false,12,11,9.74,9.82,18.9
82,1490,"Fort West","Fort West Sesame Crackers",24716899991,1.4000,9.14,6.14,false,true,33,12,18.7,9.79,17.1
45,1491,"Fort West","Fort West Frosted Cookies",76628169417,2.5800,17.1,14.1,false,true,26,10,21.3,12.8,19.0
109,1492,"Fort West","Fort West Dried Apples",51633854508,1.5200,12.4,10.3,true,true,23,13,8.44,13.8,17.4
109,1493,"Fort West","Fort West Apple Fruit Roll",72782890200,3.9600,6.78,4.78,false,true,13,11,20.6,9.32,8.57
109,1494,"Fort West","Fort West Strawberry Fruit Roll",47741368412,1.6800,18.4,15.3,false,true,17,8,11.4,18.1,16.8
109,1495,"Fort West","Fort West Raspberry Fruit Roll",38128170371,3.4800,15.3,12.3,true,true,12,12,16.2,9.09,12.5
109,1496,"Fort West","Fort West Grape Fruit Roll",41609387993,2.4700,20.1,19.1,false,false,34,11,13.7,7.48,12.9
109,1497,"Fort West","Fort West Dried Dates",67331826090,3.2900,12.1,10.1,false,false,16,9,16.2,21.6,19.7
109,1498,"Fort West","Fort West Raisins",40050809979,2.3000,8.32,6.31,false,false,23,8,7.94,4.99,12.8
109,1499,"Fort West","Fort West Golden Raisins",58913144469,1.3900,7.18,6.17,false,false,14,9,4.74,22.9,17.6
109,1500,"Fort West","Fort West Dried Apricots",66967764496,2.4100,9.79,8.78,true,true,19,11,8.07,6.74,13.6
84,1501,"Fort West","Fort West Frosted Donuts",55067865252,2.5200,10.0,8.0,true,false,32,10,10.4,21.4,17.9
36,1502,"Gulf Coast","Gulf Coast Tasty Candy Bar",21143210530,2.8100,7.11,6.11,true,true,3,11,8.06,9.32,10.7
36,1503,"Gulf Coast","Gulf Coast Mint Chocolate Bar",44578947424,2.9400,21.9,19.8,true,false,22,6,16.1,19.5,20.4
36,1504,"Gulf Coast","Gulf Coast Malted Milk Balls",15011230111,1.5900,21.8,19.7,true,false,10,11,6.15,3.18,17.3
36,1505,"Gulf Coast","Gulf Coast Semi-Sweet Chocolate Bar",97684733271,2.7500,14.7,11.6,false,false,3,10,13.3,8.52,13.9
37,1506,"Gulf Coast","Gulf Coast Bubble Gum",13452652096,3.4300,13.2,10.1,false,false,5,11,16.0,6.46,21.3
38,1507,"Gulf Coast","Gulf Coast Spicy Mints",65363921523,1.8400,18.9,16.8,true,false,14,8,7.0,19.3,8.9
38,1508,"Gulf Coast","Gulf Coast Mints",40369606614,3.5400,10.9,7.89,true,false,33,13,18.4,14.6,3.27
36,1509,"Gulf Coast","Gulf Coast White Chocolate Bar",61518642306,2.9800,19.3,17.2,true,false,24,12,3.98,9.94,15.0
5,1510,"Jardon","Jardon Ravioli",95762093663,0.9600,17.7,15.7,true,true,9,7,8.47,16.7,12.3
5,1511,"Jardon","Jardon Manicotti",49561676383,1.2000,11.5,9.5,true,true,22,5,11.9,14.4,18.5
5,1512,"Jardon","Jardon Spaghetti",53042894005,0.5400,13.7,10.6,true,false,28,13,12.8,12.6,9.81
57,1513,"Jardon","Jardon Thai Rice",78765332102,1.9000,13.5,11.5,true,false,33,5,14.3,12.9,9.26
57,1514,"Jardon","Jardon Rice Medly",51484315991,0.5800,17.4,14.3,false,false,32,11,5.02,22.3,14.9
43,1515,"Top Measure","Top Measure Imported Beer",70346650481,1.1000,11.8,9.8,true,false,28,13,17.0,8.9,11.0
44,1516,"Top Measure","Top Measure Light Wine",78401270508,3.3600,10.0,9.0,false,false,35,13,8.01,13.2,16.6
44,1517,"Top Measure","Top Measure Chardonnay Wine",66501371264,0.5800,12.2,11.1,true,false,28,11,11.0,4.56,10.8
44,1518,"Top Measure","Top Measure Chablis Wine",43793757557,3.5200,10.4,7.39,true,false,34,11,22.0,8.88,16.3
44,1519,"Top Measure","Top Measure Merlot Wine",67229494452,0.8100,17.3,16.2,true,false,16,10,14.5,3.79,4.24
44,1520,"Top Measure","Top Measure Chardonnay",92542605996,2.3100,7.38,4.38,false,false,10,8,3.01,3.09,22.3
44,1521,"Top Measure","Top Measure White Zinfandel Wine",19118239283,0.7000,16.5,13.5,true,false,17,8,8.65,19.2,4.52
43,1522,"Top Measure","Top Measure Light Beer",24886158108,1.1400,12.8,10.8,false,false,24,12,11.4,12.3,10.6
27,1523,"Modell","Modell Pumpernickel Bread",76797427535,1.5600,21.9,19.8,true,true,31,13,17.1,8.55,12.8
27,1524,"Modell","Modell White Bread",51803112626,1.2600,10.3,9.3,true,true,10,6,10.0,14.6,8.32
27,1525,"Modell","Modell Rye Bread",72952148318,3.9300,15.5,13.5,true,true,23,10,15.6,10.6,16.4
26,1526,"Modell","Modell English Muffins",17195599675,1.6500,15.3,14.3,false,true,16,5,6.93,16.4,18.4
26,1527,"Modell","Modell Cranberry Muffins",97582401633,3.4600,14.7,12.6,false,false,36,10,4.65,8.86,8.02
26,1528,"Modell","Modell Muffins",77161489129,2.4400,7.28,4.28,true,false,27,7,17.7,14.1,7.24
25,1529,"Modell","Modell Bagels",67764756083,3.2700,13.9,12.8,true,false,1,5,13.3,9.35,9.54
26,1530,"Modell","Modell Blueberry Muffins",40483739972,1.2700,14.2,12.1,false,false,3,7,5.57,9.63,16.3
27,1531,"Modell","Modell Wheat Bread",35443944334,0.5100,11.7,8.69,true,false,6,5,15.5,8.63,16.5
49,1532,"CDR","CDR Sesame Oil",67400694489,1.3900,8.7,7.69,false,false,8,6,4.62,17.6,9.2
53,1533,"CDR","CDR Chunky Peanut Butter",31598665118,2.5000,7.63,5.63,true,true,13,13,20.1,13.4,8.93
51,1534,"CDR","CDR Hot Chocolate",32793181538,2.7800,8.77,7.77,false,true,14,8,18.2,18.2,15.4
50,1535,"CDR","CDR Brown Sugar",56228918433,2.9200,10.3,8.3,true,false,23,11,9.86,7.49,19.3
50,1536,"CDR","CDR White Sugar",92759070992,1.3300,6.43,4.42,false,true,29,11,22.8,13.0,17.4
90,1537,"CDR","CDR French Roast Coffee",19334704279,2.7300,16.7,14.7,true,false,14,11,15.4,6.26,18.5
90,1538,"CDR","CDR Decaf Coffee",13621910214,3.4000,10.4,8.39,false,false,12,10,21.6,19.1,15.5
90,1539,"CDR","CDR Regular Coffee",65533179640,3.5800,11.3,10.3,true,false,35,9,6.3,21.4,10.2
49,1540,"CDR","CDR Vegetable Oil",40538864731,3.5200,21.4,19.3,true,false,8,6,8.36,18.8,17.0
49,1541,"CDR","CDR Corn Oil",61687900424,2.9500,21.2,18.2,true,true,19,13,18.5,11.3,8.97
48,1542,"CDR","CDR Tomato Sauce",95931351780,0.9500,8.22,6.22,true,true,19,10,15.8,6.28,7.42
49,1543,"CDR","CDR Canola Oil",86318153738,2.4800,20.4,18.3,true,true,25,12,7.07,22.9,15.5
33,1544,"CDR","CDR Grape Preserves",65897241234,1.4600,17.0,16.0,true,true,34,7,12.4,19.6,20.9
90,1545,"CDR","CDR Columbian Coffee",25521809458,2.2900,9.52,7.52,false,false,31,5,6.04,11.6,5.17
31,1546,"CDR","CDR Strawberry Jelly",88240793347,0.6100,11.3,10.3,false,true,33,11,6.36,19.6,4.5
4,1547,"CDR","CDR Pepper",48081826567,2.3800,16.1,14.1,true,false,14,9,12.9,19.1,12.3
33,1548,"CDR","CDR Low Fat Apple Butter",80038576722,0.6700,21.0,19.0,true,false,1,5,8.24,10.8,12.7
4,1549,"CDR","CDR Salt",44236547350,1.5200,17.9,16.8,false,false,19,10,16.7,8.67,3.05
33,1550,"CDR","CDR Apple Butter",45431063771,1.8100,7.7,4.69,false,true,17,6,17.7,16.0,8.14
4,1551,"CDR","CDR Oregano",68866800665,1.1600,15.3,13.3,false,false,32,7,16.8,20.1,15.1
31,1552,"CDR","CDR Apple Jelly",15396953225,2.7000,21.4,20.3,true,false,10,8,20.1,4.18,10.1
32,1553,"CDR","CDR Grape Jam",31972586512,1.8600,13.5,10.5,true,false,16,6,20.7,9.45,6.96
32,1554,"CDR","CDR Apple Jam",37740505337,2.5400,21.0,19.0,true,true,25,8,8.25,18.8,21.9
32,1555,"CDR","CDR Strawberry Jam",89651774764,2.9500,21.7,18.7,true,true,18,8,14.2,21.4,16.0
53,1556,"CDR","CDR Creamy Peanut Butter",29538288712,2.6500,6.94,3.94,true,true,7,9,11.1,3.98,17.5
33,1557,"CDR","CDR Strawberry Preserves",50687324404,1.2000,15.4,13.3,true,false,15,6,14.1,14.8,19.3
53,1558,"CDR","CDR Extra Chunky Peanut Butter",84930775761,2.1600,11.5,9.5,false,true,22,10,7.35,9.29,12.4
33,1559,"CDR","CDR Apple Preserves",75317577719,1.6200,21.0,20.0,false,false,7,9,15.3,20.2,18.8
31,1560,"CDR","CDR Grape Jelly",54896665215,1.6000,12.5,10.5,false,true,1,9,5.44,3.24,18.3
